id,sex,condition,trial,object,position_object,startingframe,endingframe,distanceMoved,TOPCLOSE,TOP,CENTER,BOTTOM,BOTTOMCLOSE,frontalbottom,blindbottom,lateralLeftbottom,lateralRightbottom,LeftALLbottom,RightALLbottom,frontaltop,blindtop,lateralLefttop,lateralRighttop,LeftALLtop,RightALLtop,index_nan_no_stim,frames
1.0,female,example,1.0,red,top,179.0,1078.0,0.29,0.0,0.0,0.0,0.0,1.0,0.0,0.709,0.291,0.0,0.291,0.0,1.0,0.0,0.0,0.0,0.0,1.0,308.0,128.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.708,0.0,0.0,0.0,0.0,1.0,0.0,0.689,0.311,0.0,0.311,0.0,1.0,0.0,0.0,0.0,0.0,1.0,309.0,129.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.723,0.0,0.0,0.0,0.0,1.0,0.0,0.65,0.35,0.0,0.35,0.0,0.927,0.0,0.0,0.073,0.0,1.0,310.0,130.0
1.0,female,example,1.0,red,top,179.0,1078.0,2.468,0.0,0.0,0.0,0.0,1.0,0.0,0.694,0.306,0.0,0.306,0.0,1.0,0.0,0.0,0.0,0.0,1.0,311.0,131.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.002,0.0,0.0,0.0,0.0,1.0,0.0,0.654,0.346,0.0,0.346,0.0,1.0,0.0,0.0,0.0,0.0,1.0,312.0,132.0
1.0,female,example,1.0,red,top,179.0,1078.0,3.128,0.0,0.0,0.0,0.0,1.0,0.0,0.699,0.301,0.0,0.301,0.0,1.0,0.0,0.0,0.0,0.0,1.0,313.0,133.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.022,0.0,0.0,0.0,0.0,1.0,0.0,0.659,0.341,0.0,0.341,0.0,0.943,0.0,0.0,0.057,0.0,1.0,314.0,134.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.095,0.0,0.0,0.0,0.0,1.0,0.0,0.648,0.352,0.0,0.352,0.0,0.929,0.0,0.0,0.071,0.0,1.0,315.0,135.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.705,0.295,0.0,0.295,0.0,1.0,0.0,0.0,0.0,0.0,1.0,316.0,136.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.738,0.0,0.0,0.0,0.0,1.0,0.0,0.665,0.335,0.0,0.335,0.0,0.969,0.0,0.0,0.031,0.0,1.0,317.0,137.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.735,0.0,0.0,0.0,0.0,1.0,0.0,0.662,0.338,0.0,0.338,0.0,1.0,0.0,0.0,0.0,0.0,1.0,318.0,138.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.915,0.0,0.0,0.0,0.0,1.0,0.0,0.713,0.287,0.0,0.287,0.0,1.0,0.0,0.0,0.0,0.0,1.0,319.0,139.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.502,0.0,0.0,0.0,0.0,1.0,0.0,0.681,0.319,0.0,0.319,0.0,1.0,0.0,0.0,0.0,0.0,1.0,320.0,140.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.256,0.0,0.0,0.0,0.0,1.0,0.0,0.68,0.32,0.0,0.32,0.0,1.0,0.0,0.0,0.0,0.0,1.0,321.0,141.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.297,0.0,0.0,0.0,0.0,1.0,0.0,0.721,0.279,0.0,0.279,0.0,1.0,0.0,0.0,0.0,0.0,1.0,322.0,142.0
1.0,female,example,1.0,red,top,179.0,1078.0,2.478,0.0,0.0,0.0,0.0,1.0,0.0,0.71,0.29,0.0,0.29,0.0,1.0,0.0,0.0,0.0,0.0,1.0,323.0,143.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.684,0.0,0.0,0.0,0.0,1.0,0.0,0.668,0.332,0.0,0.332,0.0,0.959,0.0,0.0,0.041,0.0,1.0,324.0,144.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.03,0.0,0.0,0.0,0.0,1.0,0.0,0.633,0.367,0.0,0.367,0.0,0.802,0.0,0.0,0.198,0.0,1.0,325.0,145.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.827,0.0,0.0,0.0,0.0,1.0,0.0,0.684,0.316,0.0,0.316,0.0,1.0,0.0,0.0,0.0,0.0,1.0,326.0,146.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.357,0.0,0.0,0.0,0.0,1.0,0.0,0.716,0.284,0.0,0.284,0.0,1.0,0.0,0.0,0.0,0.0,1.0,327.0,147.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.504,0.0,0.0,0.0,0.0,1.0,0.0,0.669,0.331,0.0,0.331,0.0,0.823,0.0,0.0,0.177,0.0,1.0,328.0,148.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.555,0.0,0.0,0.0,0.0,1.0,0.0,0.616,0.384,0.0,0.384,0.0,0.684,0.0,0.0,0.316,0.0,1.0,329.0,149.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.609,0.391,0.0,0.391,0.0,0.598,0.0,0.0,0.402,0.0,1.0,330.0,150.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.109,0.0,0.0,0.0,0.0,1.0,0.0,0.589,0.411,0.0,0.411,0.0,0.562,0.0,0.0,0.438,0.0,1.0,331.0,151.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.928,0.0,0.0,0.0,0.0,1.0,0.0,0.657,0.343,0.0,0.343,0.0,0.84,0.0,0.0,0.16,0.0,1.0,332.0,152.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.169,0.0,0.0,0.0,0.0,1.0,0.0,0.605,0.395,0.0,0.395,0.0,0.541,0.0,0.0,0.459,0.0,1.0,333.0,153.0
1.0,female,example,1.0,red,top,179.0,1078.0,2.117,0.0,0.0,0.0,0.0,1.0,0.0,0.642,0.358,0.0,0.358,0.0,0.609,0.0,0.0,0.391,0.0,1.0,334.0,154.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.244,0.0,0.0,0.0,0.0,1.0,0.0,0.693,0.307,0.0,0.307,0.0,0.71,0.0,0.0,0.29,0.0,1.0,335.0,155.0
1.0,female,example,1.0,red,top,179.0,1078.0,2.686,0.0,0.0,0.0,0.0,1.0,0.0,0.679,0.321,0.0,0.321,0.0,0.564,0.0,0.0,0.436,0.0,1.0,336.0,156.0
1.0,female,example,1.0,red,top,179.0,1078.0,4.758,0.0,0.0,0.0,0.0,1.0,0.0,0.73,0.27,0.0,0.27,0.0,0.605,0.0,0.0,0.395,0.0,1.0,337.0,157.0
1.0,female,example,1.0,red,top,179.0,1078.0,2.475,0.0,0.0,0.0,0.0,1.0,0.0,0.811,0.189,0.0,0.189,0.0,0.628,0.0,0.0,0.372,0.0,1.0,338.0,158.0
1.0,female,example,1.0,red,top,179.0,1078.0,5.441,0.0,0.0,0.0,0.0,1.0,0.0,0.896,0.104,0.0,0.104,0.0,0.837,0.0,0.0,0.163,0.0,1.0,339.0,159.0
1.0,female,example,1.0,red,top,179.0,1078.0,6.235,0.0,0.0,0.0,0.0,1.0,0.0,0.988,0.012,0.0,0.012,0.0,0.812,0.0,0.0,0.188,0.0,1.0,340.0,160.0
1.0,female,example,1.0,red,top,179.0,1078.0,8.871,0.0,0.0,0.0,0.0,1.0,0.0,0.999,0.001,0.0,0.001,0.0,0.535,0.0,0.0,0.465,0.0,1.0,341.0,161.0
1.0,female,example,1.0,red,top,179.0,1078.0,6.224,0.0,0.0,0.0,0.0,1.0,0.0,0.875,0.125,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,342.0,162.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.546,0.0,0.0,0.0,0.0,1.0,0.0,0.766,0.234,0.0,0.234,0.0,0.0,0.0,0.0,1.0,0.0,1.0,343.0,163.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.62,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,344.0,164.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.784,0.0,0.0,0.0,0.0,1.0,0.0,0.784,0.216,0.0,0.216,0.0,0.0,0.0,0.0,1.0,0.0,1.0,345.0,165.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.456,0.0,0.0,0.0,0.0,1.0,0.0,0.798,0.202,0.0,0.202,0.0,0.0,0.0,0.0,1.0,0.0,1.0,346.0,166.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.316,0.0,0.0,0.0,0.0,1.0,0.0,0.79,0.21,0.0,0.21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,347.0,167.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.464,0.0,0.0,0.0,0.0,1.0,0.0,0.793,0.207,0.0,0.207,0.0,0.0,0.0,0.0,1.0,0.0,1.0,348.0,168.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.431,0.0,0.0,0.0,0.0,1.0,0.0,0.788,0.212,0.0,0.212,0.0,0.0,0.0,0.0,1.0,0.0,1.0,349.0,169.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.117,0.0,0.0,0.0,0.0,1.0,0.0,0.761,0.239,0.0,0.239,0.0,0.0,0.0,0.0,1.0,0.0,1.0,350.0,170.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.506,0.0,0.0,0.0,0.0,1.0,0.0,0.764,0.236,0.0,0.236,0.0,0.0,0.0,0.0,1.0,0.0,1.0,351.0,171.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.335,0.0,0.0,0.0,0.0,1.0,0.0,0.815,0.185,0.0,0.185,0.0,0.0,0.0,0.0,1.0,0.0,1.0,352.0,172.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.612,0.0,0.0,0.0,0.0,1.0,0.0,0.805,0.195,0.0,0.195,0.0,0.0,0.0,0.0,1.0,0.0,1.0,353.0,173.0
1.0,female,example,1.0,red,top,179.0,1078.0,2.18,0.0,0.0,0.0,0.0,1.0,0.0,0.797,0.203,0.0,0.203,0.0,0.0,0.0,0.0,1.0,0.0,1.0,354.0,174.0
1.0,female,example,1.0,red,top,179.0,1078.0,3.674,0.0,0.0,0.0,0.0,1.0,0.0,0.771,0.229,0.0,0.229,0.0,0.0,0.0,0.0,1.0,0.0,1.0,355.0,175.0
1.0,female,example,1.0,red,top,179.0,1078.0,5.964,0.0,0.0,0.0,0.0,1.0,0.0,0.761,0.239,0.0,0.239,0.0,0.0,0.0,0.0,1.0,0.0,1.0,356.0,176.0
1.0,female,example,1.0,red,top,179.0,1078.0,5.636,0.0,0.0,0.0,0.0,1.0,0.0,0.634,0.366,0.0,0.366,0.0,0.0,0.0,0.0,1.0,0.0,1.0,357.0,177.0
1.0,female,example,1.0,red,top,179.0,1078.0,4.796,0.0,0.0,0.0,0.0,1.0,0.0,0.501,0.499,0.0,0.499,0.0,0.0,0.0,0.0,1.0,0.0,1.0,358.0,178.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.712,0.0,0.0,0.0,0.0,1.0,0.0,0.458,0.542,0.0,0.542,0.0,0.0,0.0,0.0,1.0,0.0,1.0,359.0,179.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.752,0.0,0.0,0.0,0.0,1.0,0.0,0.464,0.536,0.0,0.536,0.0,0.0,0.0,0.0,1.0,0.0,1.0,360.0,180.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.453,0.0,0.0,0.0,0.0,1.0,0.0,0.443,0.557,0.0,0.557,0.0,0.0,0.0,0.0,1.0,0.0,1.0,361.0,181.0
1.0,female,example,1.0,red,top,179.0,1078.0,2.11,0.0,0.0,0.0,0.0,1.0,0.0,0.414,0.586,0.0,0.586,0.0,0.0,0.0,0.0,1.0,0.0,1.0,362.0,182.0
1.0,female,example,1.0,red,top,179.0,1078.0,4.686,0.0,0.0,0.0,0.0,1.0,0.0,0.418,0.582,0.0,0.582,0.0,0.0,0.0,0.0,1.0,0.0,1.0,363.0,183.0
1.0,female,example,1.0,red,top,179.0,1078.0,4.485,0.0,0.0,0.0,0.0,1.0,0.0,0.46,0.54,0.0,0.54,0.0,0.0,0.0,0.0,1.0,0.0,1.0,364.0,184.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.117,0.0,0.0,0.0,0.0,1.0,0.0,0.478,0.522,0.0,0.522,0.0,0.0,0.0,0.0,1.0,0.0,1.0,365.0,185.0
1.0,female,example,1.0,red,top,179.0,1078.0,7.711,0.0,0.0,0.0,0.0,1.0,0.0,0.515,0.485,0.0,0.485,0.0,0.0,0.0,0.0,1.0,0.0,1.0,366.0,186.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.759,0.0,0.0,0.0,0.0,1.0,0.0,0.663,0.337,0.0,0.337,0.0,0.0,0.0,0.0,1.0,0.0,1.0,367.0,187.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.519,0.0,0.0,0.0,0.0,1.0,0.0,0.647,0.353,0.0,0.353,0.0,0.0,0.0,0.0,1.0,0.0,1.0,368.0,188.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.353,0.0,0.0,0.0,0.0,1.0,0.0,0.643,0.357,0.0,0.357,0.0,0.0,0.0,0.0,1.0,0.0,1.0,369.0,189.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.292,0.0,0.0,0.0,0.0,1.0,0.0,0.609,0.391,0.0,0.391,0.0,0.0,0.0,0.0,1.0,0.0,1.0,370.0,190.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.985,0.0,0.0,0.0,0.0,1.0,0.0,0.623,0.377,0.0,0.377,0.0,0.0,0.0,0.0,1.0,0.0,1.0,371.0,191.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.424,0.0,0.0,0.0,0.0,1.0,0.0,0.668,0.332,0.0,0.332,0.0,0.0,0.0,0.0,1.0,0.0,1.0,372.0,192.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.31,0.0,0.0,0.0,0.0,1.0,0.0,0.689,0.311,0.0,0.311,0.0,0.0,0.0,0.0,1.0,0.0,1.0,373.0,193.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.595,0.0,0.0,0.0,0.0,1.0,0.0,0.698,0.302,0.0,0.302,0.0,0.0,0.0,0.0,1.0,0.0,1.0,374.0,194.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.777,0.0,0.0,0.0,0.0,1.0,0.0,0.688,0.312,0.0,0.312,0.0,0.0,0.0,0.0,1.0,0.0,1.0,375.0,195.0
1.0,female,example,1.0,red,top,179.0,1078.0,2.371,0.0,0.0,0.0,0.0,1.0,0.0,0.718,0.282,0.0,0.282,0.0,0.0,0.0,0.0,1.0,0.0,1.0,376.0,196.0
1.0,female,example,1.0,red,top,179.0,1078.0,2.531,0.0,0.0,0.0,0.0,1.0,0.0,0.653,0.347,0.0,0.347,0.0,0.0,0.0,0.0,1.0,0.0,1.0,377.0,197.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.277,0.0,0.0,0.0,0.0,1.0,0.0,0.627,0.373,0.0,0.373,0.0,0.0,0.0,0.0,1.0,0.0,1.0,378.0,198.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.232,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.4,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,379.0,199.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.234,0.0,0.0,0.0,0.0,1.0,0.0,0.61,0.39,0.0,0.39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,380.0,200.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.243,0.0,0.0,0.0,0.0,1.0,0.0,0.576,0.424,0.0,0.424,0.0,0.0,0.0,0.0,1.0,0.0,1.0,381.0,201.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.721,0.0,0.0,0.0,0.0,1.0,0.0,0.58,0.42,0.0,0.42,0.0,0.0,0.0,0.0,1.0,0.0,1.0,382.0,202.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.364,0.0,0.0,0.0,0.0,1.0,0.0,0.559,0.441,0.0,0.441,0.0,0.0,0.0,0.0,1.0,0.0,1.0,383.0,203.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.618,0.0,0.0,0.0,0.0,1.0,0.0,0.564,0.436,0.0,0.436,0.0,0.0,0.0,0.0,1.0,0.0,1.0,384.0,204.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.169,0.0,0.0,0.0,0.0,1.0,0.0,0.546,0.454,0.0,0.454,0.0,0.0,0.0,0.0,1.0,0.0,1.0,385.0,205.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.377,0.0,0.0,0.0,0.0,1.0,0.0,0.557,0.443,0.0,0.443,0.0,0.0,0.0,0.0,1.0,0.0,1.0,386.0,206.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.771,0.0,0.0,0.0,0.0,1.0,0.0,0.567,0.433,0.0,0.433,0.0,0.0,0.0,0.0,1.0,0.0,1.0,387.0,207.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.292,0.0,0.0,0.0,0.0,1.0,0.0,0.55,0.45,0.0,0.45,0.0,0.0,0.0,0.0,1.0,0.0,1.0,388.0,208.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.391,0.0,0.0,0.0,0.0,1.0,0.0,0.557,0.443,0.0,0.443,0.0,0.0,0.0,0.0,1.0,0.0,1.0,389.0,209.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.299,0.0,0.0,0.0,0.0,1.0,0.0,0.537,0.463,0.0,0.463,0.0,0.0,0.0,0.0,1.0,0.0,1.0,390.0,210.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.735,0.0,0.0,0.0,0.0,1.0,0.0,0.541,0.459,0.0,0.459,0.0,0.0,0.0,0.0,1.0,0.0,1.0,391.0,211.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.797,0.0,0.0,0.0,0.0,1.0,0.0,0.578,0.422,0.0,0.422,0.0,0.0,0.0,0.0,1.0,0.0,1.0,392.0,212.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.15,0.0,0.0,0.0,0.0,1.0,0.0,0.575,0.425,0.0,0.425,0.0,0.0,0.0,0.0,1.0,0.0,1.0,393.0,213.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.718,0.0,0.0,0.0,0.0,1.0,0.0,0.536,0.464,0.0,0.464,0.0,0.0,0.0,0.0,1.0,0.0,1.0,394.0,214.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.053,0.0,0.0,0.0,0.0,1.0,0.0,0.551,0.449,0.0,0.449,0.0,0.0,0.0,0.0,1.0,0.0,1.0,395.0,215.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.581,0.0,0.0,0.0,0.0,1.0,0.0,0.568,0.432,0.0,0.432,0.0,0.0,0.0,0.0,1.0,0.0,1.0,396.0,216.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.275,0.0,0.0,0.0,0.0,1.0,0.0,0.566,0.434,0.0,0.434,0.0,0.0,0.0,0.0,1.0,0.0,1.0,397.0,217.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.58,0.0,0.0,0.0,0.0,1.0,0.0,0.584,0.416,0.0,0.416,0.0,0.0,0.0,0.0,1.0,0.0,1.0,398.0,218.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.215,0.0,0.0,0.0,0.0,1.0,0.0,0.574,0.426,0.0,0.426,0.0,0.0,0.0,0.0,1.0,0.0,1.0,399.0,219.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.796,0.0,0.0,0.0,0.0,1.0,0.0,0.577,0.423,0.0,0.423,0.0,0.0,0.0,0.0,1.0,0.0,1.0,400.0,220.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.899,0.0,0.0,0.0,0.0,1.0,0.0,0.585,0.415,0.0,0.415,0.0,0.0,0.0,0.0,1.0,0.0,1.0,401.0,221.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.673,0.0,0.0,0.0,0.0,1.0,0.0,0.585,0.415,0.0,0.415,0.0,0.0,0.0,0.0,1.0,0.0,1.0,402.0,222.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.281,0.0,0.0,0.0,0.0,1.0,0.0,0.613,0.387,0.0,0.387,0.0,0.0,0.0,0.0,1.0,0.0,1.0,403.0,223.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.61,0.0,0.0,0.0,0.0,1.0,0.0,0.599,0.401,0.0,0.401,0.0,0.0,0.0,0.0,1.0,0.0,1.0,404.0,224.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.504,0.0,0.0,0.0,0.0,1.0,0.0,0.601,0.399,0.0,0.399,0.0,0.0,0.0,0.0,1.0,0.0,1.0,405.0,225.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.057,0.0,0.0,0.0,0.0,1.0,0.0,0.608,0.392,0.0,0.392,0.0,0.0,0.0,0.0,1.0,0.0,1.0,406.0,226.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.473,0.0,0.0,0.0,0.0,1.0,0.0,0.623,0.377,0.0,0.377,0.0,0.0,0.0,0.0,1.0,0.0,1.0,407.0,227.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.596,0.404,0.0,0.404,0.0,0.0,0.0,0.0,1.0,0.0,1.0,408.0,228.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.767,0.0,0.0,0.0,0.0,1.0,0.0,0.591,0.409,0.0,0.409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,409.0,229.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.545,0.0,0.0,0.0,0.0,1.0,0.0,0.595,0.405,0.0,0.405,0.0,0.0,0.0,0.0,1.0,0.0,1.0,410.0,230.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.338,0.0,0.0,0.0,0.0,1.0,0.0,0.597,0.403,0.0,0.403,0.0,0.0,0.0,0.0,1.0,0.0,1.0,411.0,231.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.951,0.0,0.0,0.0,0.0,1.0,0.0,0.592,0.408,0.0,0.408,0.0,0.0,0.0,0.0,1.0,0.0,1.0,412.0,232.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.244,0.0,0.0,0.0,0.0,1.0,0.0,0.569,0.431,0.0,0.431,0.0,0.0,0.0,0.0,1.0,0.0,1.0,413.0,233.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.197,0.0,0.0,0.0,0.0,1.0,0.0,0.588,0.412,0.0,0.412,0.0,0.0,0.0,0.0,1.0,0.0,1.0,414.0,234.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.268,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.4,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,415.0,235.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.208,0.0,0.0,0.0,0.0,1.0,0.0,0.578,0.422,0.0,0.422,0.0,0.0,0.0,0.0,1.0,0.0,1.0,416.0,236.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.768,0.0,0.0,0.0,0.0,1.0,0.0,0.595,0.405,0.0,0.405,0.0,0.0,0.0,0.0,1.0,0.0,1.0,417.0,237.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.398,0.0,0.0,0.0,0.0,1.0,0.0,0.575,0.425,0.0,0.425,0.0,0.0,0.0,0.0,1.0,0.0,1.0,418.0,238.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.595,0.405,0.0,0.405,0.0,0.0,0.0,0.0,1.0,0.0,1.0,419.0,239.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.365,0.0,0.0,0.0,0.0,1.0,0.0,0.596,0.404,0.0,0.404,0.0,0.0,0.0,0.0,1.0,0.0,1.0,420.0,240.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.594,0.406,0.0,0.406,0.0,0.0,0.0,0.0,1.0,0.0,1.0,421.0,241.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.418,0.0,0.0,0.0,0.0,1.0,0.0,0.585,0.415,0.0,0.415,0.0,0.0,0.0,0.0,1.0,0.0,1.0,422.0,242.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.088,0.0,0.0,0.0,0.0,1.0,0.0,0.597,0.403,0.0,0.403,0.0,0.0,0.0,0.0,1.0,0.0,1.0,423.0,243.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.166,0.0,0.0,0.0,0.0,1.0,0.0,0.593,0.407,0.0,0.407,0.0,0.0,0.0,0.0,1.0,0.0,1.0,424.0,244.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.581,0.419,0.0,0.419,0.0,0.0,0.0,0.0,1.0,0.0,1.0,425.0,245.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.347,0.0,0.0,0.0,0.0,1.0,0.0,0.591,0.409,0.0,0.409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,426.0,246.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.33,0.0,0.0,0.0,0.0,1.0,0.0,0.58,0.42,0.0,0.42,0.0,0.0,0.0,0.0,1.0,0.0,1.0,427.0,247.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.782,0.0,0.0,0.0,0.0,1.0,0.0,0.613,0.387,0.0,0.387,0.0,0.0,0.0,0.0,1.0,0.0,1.0,428.0,248.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.394,0.0,0.0,0.0,0.0,1.0,0.0,0.59,0.41,0.0,0.41,0.0,0.0,0.0,0.0,1.0,0.0,1.0,429.0,249.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.471,0.0,0.0,0.0,0.0,1.0,0.0,0.604,0.396,0.0,0.396,0.0,0.0,0.0,0.0,1.0,0.0,1.0,430.0,250.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.272,0.0,0.0,0.0,0.0,1.0,0.0,0.623,0.377,0.0,0.377,0.0,0.0,0.0,0.0,1.0,0.0,1.0,431.0,251.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.45,0.0,0.0,0.0,0.0,1.0,0.0,0.588,0.412,0.0,0.412,0.0,0.0,0.0,0.0,1.0,0.0,1.0,432.0,252.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.661,0.0,0.0,0.0,0.0,1.0,0.0,0.562,0.438,0.0,0.438,0.0,0.0,0.0,0.0,1.0,0.0,1.0,433.0,253.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.282,0.0,0.0,0.0,0.0,1.0,0.0,0.575,0.425,0.0,0.425,0.0,0.0,0.0,0.0,1.0,0.0,1.0,434.0,254.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.461,0.0,0.0,0.0,0.0,1.0,0.0,0.588,0.412,0.0,0.412,0.0,0.0,0.0,0.0,1.0,0.0,1.0,435.0,255.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.647,0.0,0.0,0.0,0.0,1.0,0.0,0.601,0.399,0.0,0.399,0.0,0.0,0.0,0.0,1.0,0.0,1.0,436.0,256.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.331,0.0,0.0,0.0,0.0,1.0,0.0,0.655,0.345,0.0,0.345,0.0,0.0,0.0,0.0,1.0,0.0,1.0,437.0,257.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.223,0.0,0.0,0.0,0.0,1.0,0.0,0.639,0.361,0.0,0.361,0.0,0.0,0.0,0.0,1.0,0.0,1.0,438.0,258.0
